gene_A,gene_B,K_final_A,K_final_B,discovery_sensitivity,discovery_specificity,GSE62452_sensitivity,GSE62452_specificity,tumor_spearman_r,threshold_instability_A,threshold_instability_B,mean_threshold_instability,performance_score,redundancy_penalty,threshold_instability_penalty,pair_score,redundancy_category,target_coexpr_est,max_off_target_coexpr_est,max_off_target_compartment,scrna_score
NMU,CHST11,0.4614366450229987,0.7099762560388095,0.9382022471910112,0.994011976047904,1.0,0.0,0.1617721924354469,0.0098458434802982,0.0762768351835106,0.0430613393319044,0.7330535558097289,0.0323544384870893,0.0043061339331904,-2.4946311273768424,weak correlation / high independence,0.1245070422535211,0.1525423728813559,mast cells,-0.6382048221532584
PTPRR,PLEKHA2,0.5441886518479988,0.2434402352438865,0.9438202247191012,0.9880239520958084,1.0,0.0,0.1553282420983179,0.0262167266474666,0.0,0.0131083633237333,0.7329610442037273,0.0310656484196635,0.0013108363323733,-2.5092906005995266,weak correlation / high independence,0.1250704225352112,0.1534090909090909,normal acinar,-0.6419750320102434
CAPN9,SULT1B1,0.6169507151469692,0.5055144300630535,0.6685393258426966,0.9880239520958084,1.0,0.0,0.5982449402154717,0.2016655848611086,0.0,0.1008327924305543,0.6641408194846262,0.1196489880430943,0.0100832792430554,-2.534203117821643,moderate correlation,0.1005633802816901,0.1428571428571428,B cells,-0.6137223340040239
NMU,CDC6,0.4614366450229987,0.7281441076120333,0.8764044943820225,1.0,1.0,0.0,0.3509570628121641,0.0098458434802982,0.0,0.0049229217401491,0.7191011235955056,0.0701914125624328,0.0004922921740149,-2.542606691907234,low-to-moderate correlation / partial independence,0.1245070422535211,0.1525423728813559,mast cells,-0.6382048221532584
ETV1,CAPN9,0.6641001764469112,0.6169507151469692,0.6853932584269663,1.0,1.0,0.0,-0.030913285659567,0.0248227584393116,0.2016655848611086,0.1132441716502101,0.6713483146067416,0.0061826571319134,0.011324417165021,-2.5470420253860615,weak correlation / high independence,0.1225352112676056,0.1525423728813559,mast cells,-0.6401766531391738
PTPRR,CEP55,0.5441886518479988,0.6504842260639693,0.9382022471910112,1.0,1.0,0.0,0.4498253569208315,0.0262167266474666,0.0092228620594016,0.0177197943534341,0.7345505617977528,0.0899650713841663,0.0017719794353434,-2.578329254706776,moderate correlation,0.1228169014084507,0.1534090909090909,normal acinar,-0.6442285531370039
TPX2,NMU,0.7229964697986911,0.4614366450229987,0.8932584269662921,1.0,1.0,0.0,0.5143445489863444,0.1722119354068063,0.0098458434802982,0.0910288894435523,0.723314606741573,0.1028689097972688,0.0091028889443552,-2.5796813027663426,moderate correlation,0.1245070422535211,0.1525423728813559,mast cells,-0.6382048221532584
CAPN9,NMU,0.6169507151469692,0.4614366450229987,0.6910112359550562,0.994011976047904,1.0,0.0,0.4250346440009572,0.2016655848611086,0.0098458434802982,0.1057557141707034,0.6712558030007401,0.0850069288001914,0.0105755714170703,-2.6252099629123906,moderate correlation,0.1225352112676056,0.1525423728813559,mast cells,-0.6401766531391738
CCNB1,CST1,0.7228724824339547,0.5436593060985359,0.9101123595505618,1.0,1.0,0.0,0.2247244864359393,0.0417661586595062,0.2613835538362081,0.1515748562478571,0.7275280898876404,0.0449448972871878,0.0151574856247857,-2.7116040269836432,low-to-moderate correlation / partial independence,0.1019718309859154,0.1555555555555555,endothelial,-0.675805946791862
CST1,CLIP4,0.5436593060985359,0.8148363732218226,0.8202247191011236,1.0,1.0,0.0,-0.0175057265454599,0.2613835538362081,0.0,0.130691776918104,0.7050561797752809,0.0035011453090919,0.0130691776918104,-2.7597064091350143,weak correlation / high independence,0.1019718309859154,0.1583220568335588,CAF / fibroblast,-0.6896384531818786
NCEH1,CEP55,0.8258623554085204,0.6504842260639693,0.7752808988764045,1.0,1.0,0.0,0.4598288261323193,0.0804480214036915,0.0092228620594016,0.0448354417315465,0.6938202247191011,0.0919657652264638,0.0044835441731546,-2.765817304910991,moderate correlation,0.1228169014084507,0.1590909090909091,normal acinar,-0.6726376440460947
CAPN9,LMNB1,0.6169507151469692,0.7753667598130912,0.6797752808988764,1.0,1.0,0.0,0.1633773761379148,0.2016655848611086,0.0306890394864032,0.1161773121737559,0.6699438202247191,0.0326754752275829,0.0116177312173755,-2.793931394398339,weak correlation / high independence,0.1225352112676056,0.1612903225806451,T cells,-0.68391640163562
PDGFC,CEP55,0.7647194644262232,0.6504842260639693,0.9101123595505618,0.994011976047904,1.0,0.0,0.252340749010657,0.0,0.0092228620594016,0.0046114310297008,0.7260310838996165,0.0504681498021314,0.00046114310297,-2.830131883781412,low-to-moderate correlation / partial independence,0.1228169014084507,0.1647727272727272,normal acinar,-0.7010467349551853
CEP55,GBP3,0.6504842260639693,0.72679547924551,0.9101123595505618,0.994011976047904,1.0,0.0,0.3451832464934603,0.0092228620594016,0.0,0.0046114310297008,0.7260310838996165,0.069036649298692,0.00046114310297,-2.848700383277972,low-to-moderate correlation / partial independence,0.1228169014084507,0.1647727272727272,normal acinar,-0.7010467349551853
CST1,UBE2C,0.5436593060985359,0.7404508552135626,0.8202247191011236,1.0,1.0,0.0,0.2067402114635726,0.2613835538362081,0.1332719621258459,0.197327757981027,0.7050561797752809,0.0413480422927145,0.0197327757981027,-2.871875902871749,low-to-moderate correlation / partial independence,0.1019718309859154,0.1610284167794316,CAF / fibroblast,-0.7031702529112426
PTPRR,CHST11,0.5441886518479988,0.7099762560388095,0.9438202247191012,0.9880239520958084,1.0,0.0,0.0791053470121186,0.0262167266474666,0.0762768351835106,0.0512467809154886,0.7329610442037273,0.0158210694024237,0.0051246780915488,-2.8999207262074096,weak correlation / high independence,0.1250704225352112,0.1694915254237288,mast cells,-0.7223872045834329
TPX2,ETV1,0.7229964697986911,0.6641001764469112,0.8932584269662921,1.0,1.0,0.0,0.0963934830867782,0.1722119354068063,0.0248227584393116,0.098517346923059,0.723314606741573,0.0192786966173556,0.0098517346923059,-2.9263343905091883,weak correlation / high independence,0.128169014084507,0.1704545454545454,normal acinar,-0.72410371318822
ETV1,CEP55,0.6641001764469112,0.6504842260639693,0.9438202247191012,1.0,1.0,0.0,0.134044101532512,0.0248227584393116,0.0092228620594016,0.0170228102493566,0.7359550561797753,0.0268088203065024,0.0017022810249356,-2.939835174473044,weak correlation / high independence,0.1228169014084507,0.1704545454545454,normal acinar,-0.7294558258642763
PTPRR,CDC6,0.5441886518479988,0.7281441076120333,0.8707865168539326,1.0,1.0,0.0,0.3923358130460707,0.0262167266474666,0.0,0.0131083633237333,0.7176966292134832,0.0784671626092141,0.0013108363323733,-2.974017392645268,low-to-moderate correlation / partial independence,0.1250704225352112,0.1694915254237288,mast cells,-0.7223872045834329
PTPRR,SCIN,0.5441886518479988,0.6559842214884372,0.9157303370786516,0.9880239520958084,1.0,0.0,0.4623420078369953,0.0262167266474666,0.0083570562898425,0.0172868914686546,0.725938572293615,0.092468401567399,0.0017286891468654,-2.9801945413378137,moderate correlation,0.1250704225352112,0.1694915254237288,mast cells,-0.7223872045834329
TPX2,PTPRR,0.7229964697986911,0.5441886518479988,0.8820224719101124,1.0,1.0,0.0,0.4027391736651896,0.1722119354068063,0.0262167266474666,0.0992143310271365,0.7205056179775281,0.0805478347330379,0.0099214331027136,-2.9818996727753877,moderate correlation,0.1250704225352112,0.1694915254237288,mast cells,-0.7223872045834329
PLS1,CEP55,0.759439754640533,0.6504842260639693,0.9101123595505618,1.0,1.0,0.0163934426229508,0.4990294412605847,1.1102230246251563e-16,0.0092228620594016,0.0046114310297008,0.731626450543378,0.0998058882521169,0.00046114310297,-3.0159197101330903,moderate correlation,0.1228169014084507,0.1704545454545454,normal acinar,-0.7294558258642763
PTPRR,CAPN9,0.5441886518479988,0.6169507151469692,0.6797752808988764,1.0,1.0,0.0,0.4196254020978033,0.0262167266474666,0.2016655848611086,0.1139411557542876,0.6699438202247191,0.0839250804195606,0.0113941155754287,-3.0499874550254624,moderate correlation,0.1225352112676056,0.1694915254237288,mast cells,-0.7249224158510384
TPX2,LMNB1,0.7229964697986911,0.7753667598130912,0.8932584269662921,1.0,1.0,0.0,0.7605926230131667,0.1722119354068063,0.0306890394864032,0.1014504874466048,0.723314606741573,0.1521185246026333,0.0101450487446604,-3.051016828321468,high redundancy risk,0.1298591549295774,0.1704545454545454,normal acinar,-0.7224135723431495
LMNB1,CEP55,0.7753667598130912,0.6504842260639693,0.9382022471910112,1.0,1.0,0.0,0.7526788141376727,0.0306890394864032,0.0092228620594016,0.0199559507729024,0.7345505617977528,0.1505357628275345,0.0019955950772902,-3.065259925428453,high redundancy risk,0.1228169014084507,0.1704545454545454,normal acinar,-0.7294558258642763
CEP55,PLEKHA2,0.6504842260639693,0.2434402352438865,0.9325842696629212,0.994011976047904,1.0,0.0,0.0962924425322754,0.0092228620594016,0.0,0.0046114310297008,0.7316490614277064,0.019258488506455,0.00046114310297,-3.0773951540485545,weak correlation / high independence,0.1228169014084507,0.1761363636363636,normal acinar,-0.7578649167733672
AMIGO2,UBE2C,0.6889829842469389,0.7404508552135626,0.8370786516853933,1.0,1.0,0.0,0.3773509829499351,1.1102230246251563e-16,0.1332719621258459,0.066635981062923,0.7092696629213483,0.075470196589987,0.0066635981062923,-3.0953322739613816,low-to-moderate correlation / partial independence,0.2078873239436619,0.1904761904761904,B cells,-0.7444936284372902
TPX2,SCIN,0.7229964697986911,0.6559842214884372,0.8370786516853933,1.0,1.0,0.0,0.1023375838566888,0.1722119354068063,0.0083570562898425,0.0902844958483244,0.7092696629213483,0.0204675167713377,0.0090284495848324,-3.144623534277505,weak correlation / high independence,0.1673239436619718,0.1864406779661017,mast cells,-0.7648794461685366
ETV1,SCIN,0.6641001764469112,0.6559842214884372,0.9213483146067416,0.9820359281437124,1.0,0.0,0.4180812298853631,0.0248227584393116,0.0083570562898425,0.0165899073645771,0.7258460606876136,0.0836162459770726,0.0016589907364577,-3.163028550047825,moderate correlation,0.128169014084507,0.1777777777777777,endothelial,-0.7607198748043815
CEP55,GALNT5,0.6504842260639693,0.6688734090958754,0.8764044943820225,1.0,1.0,0.0,0.4892785688958824,0.0092228620594016,0.2269657363185127,0.1180942991889572,0.7191011235955056,0.0978557137791765,0.0118094299188957,-3.1798886039694025,moderate correlation,0.1228169014084507,0.1761363636363636,normal acinar,-0.7578649167733672
TPX2,AMIGO2,0.7229964697986911,0.6889829842469389,0.8764044943820225,1.0,1.0,0.0,0.4193496392544233,0.1722119354068063,1.1102230246251563e-16,0.0861059677034032,0.7191011235955056,0.0838699278508846,0.0086105967703403,-3.197776631868402,moderate correlation,0.1673239436619718,0.1864406779661017,mast cells,-0.7648794461685366
CST1,GALNT5,0.5436593060985359,0.6688734090958754,0.848314606741573,1.0,1.0,0.0,0.2634105756879653,0.2613835538362081,0.2269657363185127,0.2441746450773604,0.7120786516853932,0.052682115137593,0.024417464507736,-3.202252436088543,low-to-moderate correlation / partial independence,0.1019718309859154,0.1738836265223274,CAF / fibroblast,-0.7674463016257215
DOCK5,CEP55,0.8486326400116809,0.6504842260639693,0.6853932584269663,0.994011976047904,1.0,0.0,0.4089549205835822,0.0512046108108372,0.0092228620594016,0.0302137364351194,0.6698513086187177,0.0817909841167164,0.0030213736435119,-3.2042856330083467,moderate correlation,0.1228169014084507,0.1761363636363636,normal acinar,-0.7578649167733672
SMC6,UBE2C,0.3179015190611681,0.7404508552135626,0.7865168539325843,1.0,1.0,0.0,0.003543918631423,0.0,0.1332719621258459,0.0666359810629229,0.6966292134831461,0.0007087837262846,0.0066635981062922,-3.2367767894307575,weak correlation / high independence,0.1825352112676056,0.1935483870967742,T cells,-0.7852067242162654
ETV1,PLEKHA2,0.6641001764469112,0.2434402352438865,0.9606741573033708,0.9700598802395208,1.0,0.0,0.3528982754965615,0.0248227584393116,0.0,0.0124113792196558,0.7326835093857229,0.0705796550993123,0.0012411379219655,-3.2483598722116653,low-to-moderate correlation / partial independence,0.128169014084507,0.1820027063599458,CAF / fibroblast,-0.7818445177152221
TPX2,CKMT1A,0.7229964697986911,0.706981588200439,0.8707865168539326,1.0,1.0,0.0,0.1842233072982058,0.1722119354068063,0.047185313902442,0.1096986246546242,0.7176966292134832,0.0368446614596411,0.0109698624654624,-3.2784587875261346,weak correlation / high independence,0.1425352112676056,0.1864406779661017,mast cells,-0.7896681785629028
TPX2,MMP1,0.7229964697986911,0.5367669500069564,0.8539325842696629,1.0,1.0,0.0,0.0856090037021959,0.1722119354068063,0.0359063075725883,0.1040591214896973,0.7134831460674157,0.0171218007404391,0.0104059121489697,-3.3161345259314885,weak correlation / high independence,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
TPX2,DPCR1,0.7229964697986911,0.4249694598250433,0.8202247191011236,1.0,1.0,0.0,0.0588563239417883,0.1722119354068063,0.0,0.0861059677034031,0.7050561797752809,0.0117712647883576,0.0086105967703403,-3.3174156408929125,weak correlation / high independence,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
TPX2,ERN2,0.7229964697986911,0.7685306255881214,0.7640449438202247,1.0,0.8985507246376812,0.3278688524590163,0.2418197390256601,0.1722119354068063,0.1489557406599088,0.1605838380333576,0.7476161302292306,0.048363947805132,0.0160583838033357,-3.3188961604887326,low-to-moderate correlation / partial independence,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
MUC4,CDC6,0.6588669326559171,0.7281441076120333,0.3651685393258427,1.0,0.5797101449275363,0.8688524590163934,0.3120217937079156,0.2225308109520564,0.0,0.1112654054760282,0.7034327858174431,0.0624043587415831,0.0111265405476028,-3.3395657668496375,low-to-moderate correlation / partial independence,0.1383098591549295,0.1864406779661017,mast cells,-0.793893530675579
PTPRR,PKM,0.5441886518479988,0.8047205189285296,0.9606741573033708,0.994011976047904,0.7101449275362319,0.9016393442622952,0.4673760163206975,0.0262167266474666,0.0051554504376445,0.0156860885425556,0.8916176012874505,0.0934752032641395,0.0015686088542555,-3.339978860059649,moderate correlation,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
TPX2,PDGFC,0.7229964697986911,0.7647194644262232,0.8539325842696629,1.0,1.0,0.0,0.194377210948672,0.1722119354068063,0.0,0.0861059677034031,0.7134831460674157,0.0388754421897344,0.0086105967703403,-3.3429071659888634,weak correlation / high independence,0.1304225352112676,0.1864406779661017,mast cells,-0.8017808546192409
PTPRR,FLNA,0.5441886518479988,0.7881830005468439,0.8932584269662921,0.9880239520958084,0.855072463768116,0.5245901639344263,0.1024138717991893,0.0262167266474666,0.0,0.0131083633237333,0.8152362516911608,0.0204827743598378,0.0013108363323733,-3.343110008229755,weak correlation / high independence,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
TPX2,SEMA3C,0.7229964697986911,0.3809856328309323,0.8820224719101124,1.0,1.0,0.0,0.2782230865965474,0.1722119354068063,0.0,0.0861059677034031,0.7205056179775281,0.0556446173193094,0.0086105967703403,-3.345839555221617,low-to-moderate correlation / partial independence,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
TPX2,RASA2,0.7229964697986911,0.5842230695455918,0.898876404494382,1.0,1.0,0.0,0.2139788864472734,0.1722119354068063,0.3858242292880451,0.2790180823474257,0.7247191011235955,0.0427957772894546,0.0279018082347425,-3.348068443510097,low-to-moderate correlation / partial independence,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
PTPRR,TIMP1,0.5441886518479988,0.8127320901664025,0.9606741573033708,0.9880239520958084,0.4347826086956521,0.8032786885245902,0.0385707742623898,0.0262167266474666,0.0,0.0131083633237333,0.7966898516548555,0.0077141548524779,0.0013108363323733,-3.3488877887587005,weak correlation / high independence,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
TPX2,KIF13B,0.7229964697986911,0.8188100215145232,0.8426966292134831,1.0,1.0,0.0,0.2532466737987752,0.1722119354068063,1.1102230246251563e-16,0.0861059677034032,0.7106741573033708,0.050649334759755,0.0086105967703403,-3.35067573333622,low-to-moderate correlation / partial independence,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
TPX2,GRAMD3,0.7229964697986911,0.8253666449494078,0.8820224719101124,1.0,1.0,0.0,0.3034310293832892,0.1722119354068063,1.1102230246251563e-16,0.0861059677034032,0.7205056179775281,0.0606862058766578,0.0086105967703403,-3.350881143778966,low-to-moderate correlation / partial independence,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
TPX2,TMEM45B,0.7229964697986911,0.6794532653034732,0.8651685393258427,1.0,1.0,0.0,0.2892867573035151,0.1722119354068063,0.0041461431036729,0.0881790392552396,0.7162921348314607,0.057857351460703,0.0088179039255239,-3.3524730796642617,low-to-moderate correlation / partial independence,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
TPX2,KLK7,0.7229964697986911,0.3760186196818953,0.848314606741573,1.0,1.0,0.0,0.2633928286827298,0.1722119354068063,0.0376421994110614,0.1049270674089339,0.7120786516853932,0.0526785657365459,0.0104927067408933,-3.353182579901542,low-to-moderate correlation / partial independence,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
